,title,artist,id,link,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,duration_ms,label
179,RoboCop,Kanye West,02LAK7qT1wya0klSeNO96f,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,0.698,0.447,5,-8.04,0,0.102,0.157,0.00564,0.405,0.407,133.776,spotify:track:02LAK7qT1wya0klSeNO96f,https://api.spotify.com/v1/tracks/02LAK7qT1wya0klSeNO96f,274360,nothot
180,Hold You In My Arms,Ray LaMontagne,0ss1MMz7gkxu4yUlZ9DIPA,https://open.spotify.com/artist/6DoH7ywD5BcQvjloe9OcIj,0.504,0.321,7,-13.807,1,0.0316,0.149,0.000107,0.147,0.577,170.134,spotify:track:0ss1MMz7gkxu4yUlZ9DIPA,https://api.spotify.com/v1/tracks/0ss1MMz7gkxu4yUlZ9DIPA,306200,nothot
181,What Goes Around...Comes Around,Justin Timberlake,3pD0f7hSJg2XdQ6udw5Tey,https://open.spotify.com/artist/31TPClRtHm23RisEBtV3X7,0.687,0.723,7,-4.751,1,0.0709,0.122,0.00102,0.573,0.432,76.0,spotify:track:3pD0f7hSJg2XdQ6udw5Tey,https://api.spotify.com/v1/tracks/3pD0f7hSJg2XdQ6udw5Tey,448573,nothot
182,Its Good To Be In Love,Frou Frou,7tOLOdepEnR3yZidN6tdnT,https://open.spotify.com/artist/6MUyqmIQ35inLjch0YzIEG,0.647,0.541,6,-7.578,1,0.0249,0.732,0.00707,0.0858,0.727,99.985,spotify:track:7tOLOdepEnR3yZidN6tdnT,https://api.spotify.com/v1/tracks/7tOLOdepEnR3yZidN6tdnT,279067,nothot
183,En El Septimo Dia,Soda Stereo,4xVZmLJtBTedcXbDB3qYdX,https://open.spotify.com/artist/7An4yvF7hDYDolN4m5zKBp,0.582,0.864,4,-6.356,1,0.026,0.0018,0.000578,0.17,0.89,106.191,spotify:track:4xVZmLJtBTedcXbDB3qYdX,https://api.spotify.com/v1/tracks/4xVZmLJtBTedcXbDB3qYdX,263280,nothot
184,Round Midnight,Miles Davis,5vb7At47uO0yPGfmYnAHuw,https://open.spotify.com/artist/0kbYTNQb4Pb1rPbbaF0pT4,0.494,0.182,10,-11.116,0,0.0443,0.79,0.00036,0.129,0.21,112.689,spotify:track:5vb7At47uO0yPGfmYnAHuw,https://api.spotify.com/v1/tracks/5vb7At47uO0yPGfmYnAHuw,355333,nothot
185,How Bout You,Eric Church,3odHN35kTpChNb4tYdJXBW,https://open.spotify.com/artist/2IvkS5MXK0vPGnwyJsrEyV,0.536,0.979,4,-4.187,1,0.0653,0.00624,0.0626,0.834,0.384,120.163,spotify:track:3odHN35kTpChNb4tYdJXBW,https://api.spotify.com/v1/tracks/3odHN35kTpChNb4tYdJXBW,254905,nothot
186,Crossroads,John Mayer,4WBmkMJyWubRXRLYk8t9SI,https://open.spotify.com/artist/0hEurMDQu99nJRq8pTxO14,0.894,0.507,7,-6.945,1,0.0564,0.221,0.0661,0.0642,0.916,114.216,spotify:track:4WBmkMJyWubRXRLYk8t9SI,https://api.spotify.com/v1/tracks/4WBmkMJyWubRXRLYk8t9SI,149387,nothot
187,Obsesion,Aventura,65H6t1WQBim6q93yM8fEwn,https://open.spotify.com/artist/1qto4hHid1P71emI6Fd8xi,0.804,0.56,1,-6.912,0,0.0397,0.416,0,0.0608,0.768,133.682,spotify:track:65H6t1WQBim6q93yM8fEwn,https://api.spotify.com/v1/tracks/65H6t1WQBim6q93yM8fEwn,254720,nothot
188,Enemy,Jack Johnson,3tSZoQUyRQ6fQqOogvZOtX,https://open.spotify.com/artist/3GBPw9NK25X1Wt2OUvOwY3,0.718,0.26,5,-13.464,1,0.0373,0.666,0.0102,0.0988,0.434,116.616,spotify:track:3tSZoQUyRQ6fQqOogvZOtX,https://api.spotify.com/v1/tracks/3tSZoQUyRQ6fQqOogvZOtX,228480,nothot
189,If It Means A Lot To You,A Day To Remember,3rEwGRmPVVudVjqdgv0tRR,https://open.spotify.com/artist/4NiJW4q9ichVqL1aUsgGAN,0.584,0.536,10,-8.158,1,0.0279,0.112,0,0.456,0.441,127.001,spotify:track:3rEwGRmPVVudVjqdgv0tRR,https://api.spotify.com/v1/tracks/3rEwGRmPVVudVjqdgv0tRR,243227,nothot
190,Sayonara-Nostalgia,Base Ball Bear,424wzTS7OKznw5dIk3CH8V,https://open.spotify.com/artist/3RkPaFeTMrHIsB5HMEUdNt,0.238,0.82,11,-3.707,1,0.067,0.000578,0.552,0.0457,0.305,131.308,spotify:track:424wzTS7OKznw5dIk3CH8V,https://api.spotify.com/v1/tracks/424wzTS7OKznw5dIk3CH8V,256067,nothot
191,Pain,Hollywood Undead,0dVG1owK036f5CjhLHojH3,https://open.spotify.com/artist/0CEFCo8288kQU7mJi25s6E,0.62,0.754,3,-6.894,0,0.0279,0.0267,0,0.0741,0.752,139.98,spotify:track:0dVG1owK036f5CjhLHojH3,https://api.spotify.com/v1/tracks/0dVG1owK036f5CjhLHojH3,162013,nothot
192,Vladimirs Blues,Max Richter,0VzaJxDU3nYScaZVapposl,https://open.spotify.com/artist/2VZNmg4vCnew4Pavo8zDdW,0.375,0.165,9,-21.918,1,0.0676,0.995,0.901,0.105,0.0581,114.735,spotify:track:0VzaJxDU3nYScaZVapposl,https://api.spotify.com/v1/tracks/0VzaJxDU3nYScaZVapposl,78547,nothot
193,Un Violinista En Tu Tejado,Melendi,62sv8pbKqGwVeN4F20DSXM,https://open.spotify.com/artist/1EXjXQpDx2pROygh8zvHs4,0.512,0.843,1,-6.283,0,0.183,0.405,0,0.241,0.58,156.388,spotify:track:62sv8pbKqGwVeN4F20DSXM,https://api.spotify.com/v1/tracks/62sv8pbKqGwVeN4F20DSXM,222720,nothot
194,Sugar Sugar,The Archies,6MTd61g9zq6CB1FnJydjEb,https://open.spotify.com/artist/33QmoCkSqADuQEtMCysYLh,0.757,0.725,2,-7.259,1,0.0275,0.399,0,0.108,0.965,122.439,spotify:track:6MTd61g9zq6CB1FnJydjEb,https://api.spotify.com/v1/tracks/6MTd61g9zq6CB1FnJydjEb,167213,nothot
195,Church,"T-Pain, Teddy Verseti",7cyBdix7HId2onf99SrJBV,https://open.spotify.com/artist/3aQeKQSyrW4qWr35idm0cy,0.792,0.829,5,-5.346,0,0.118,0.0669,7.46e-06,0.32,0.963,80.014,spotify:track:7cyBdix7HId2onf99SrJBV,https://api.spotify.com/v1/tracks/7cyBdix7HId2onf99SrJBV,241773,nothot
196,Voto Latino,Molotov,2QxZd0Hud7GDrFSWyz5l9o,https://open.spotify.com/artist/27Owkm4TGlMqb0BqaEt3PW,0.784,0.853,7,-4.422,1,0.0382,0.0365,0,0.116,0.95,125.712,spotify:track:2QxZd0Hud7GDrFSWyz5l9o,https://api.spotify.com/v1/tracks/2QxZd0Hud7GDrFSWyz5l9o,178333,nothot
197,Crumpshit,Philippe Rochard,6pB1MSK6zXn2Hi3P2lRjgP,https://open.spotify.com/artist/7ydmk6zGv7tetJSfMtuGHP,0.637,0.781,1,-10.121,0,0.105,0.00945,0.844,0.0856,0.0782,147.984,spotify:track:6pB1MSK6zXn2Hi3P2lRjgP,https://api.spotify.com/v1/tracks/6pB1MSK6zXn2Hi3P2lRjgP,360513,nothot
198,Ring The Alarm,Beyoncé,5BkHkyO9PFXs1m7vSMnXp4,https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m,0.458,0.751,2,-8.395,1,0.469,0.0299,0.000155,0.258,0.48,169.673,spotify:track:5BkHkyO9PFXs1m7vSMnXp4,https://api.spotify.com/v1/tracks/5BkHkyO9PFXs1m7vSMnXp4,203347,nothot
199,Forks And Knives (La Fête),Beirut,3cpMhFYvkcWyqSYWG4o14L,https://open.spotify.com/artist/6pmxr66tMAePxzOLfjGNcX,0.413,0.451,4,-8.941,0,0.0292,0.783,0.000139,0.305,0.592,161.815,spotify:track:3cpMhFYvkcWyqSYWG4o14L,https://api.spotify.com/v1/tracks/3cpMhFYvkcWyqSYWG4o14L,213813,nothot
200,Last Caress,The Misfits,18tfmN3sbzdQPGaG22XbIt,https://open.spotify.com/artist/0BveydLjCcRj3B5kjdX6Lb,0.475,0.548,9,-6.522,1,0.0283,0.594,0.357,0.23,0.605,160.037,spotify:track:18tfmN3sbzdQPGaG22XbIt,https://api.spotify.com/v1/tracks/18tfmN3sbzdQPGaG22XbIt,118083,nothot
201,Waiting For A Dream,Rufus Wainwright,2euExoQf5ipvGYPz0v5e97,https://open.spotify.com/artist/2PfBzriIMRsCXPDtSy9vg8,0.457,0.539,6,-7.021,0,0.0314,0.166,1.92e-05,0.75,0.0799,129.983,spotify:track:2euExoQf5ipvGYPz0v5e97,https://api.spotify.com/v1/tracks/2euExoQf5ipvGYPz0v5e97,254133,nothot
202,Deathzone,Apocalyptica,1Vrju80UOQq997lD14XJ9B,https://open.spotify.com/artist/4Lm0pUvmisUHMdoky5ch2I,0.0638,0.273,10,-15.283,0,0.0378,0.672,0.873,0.0758,0.0322,64.478,spotify:track:1Vrju80UOQq997lD14XJ9B,https://api.spotify.com/v1/tracks/1Vrju80UOQq997lD14XJ9B,277077,nothot
203,Bubble Toes,Jack Johnson,4QCwJfuL70aUSXzlEP4FRT,https://open.spotify.com/artist/3GBPw9NK25X1Wt2OUvOwY3,0.606,0.517,7,-11.507,1,0.116,0.666,0.0209,0.377,0.685,93.88,spotify:track:4QCwJfuL70aUSXzlEP4FRT,https://api.spotify.com/v1/tracks/4QCwJfuL70aUSXzlEP4FRT,238603,nothot
204,I Need A Dollar,Aloe Blacc,3oUphdZVPyrsprZ8FgbmQS,https://open.spotify.com/artist/0id62QV2SZZfvBn9xpmuCl,0.84,0.481,6,-7.123,0,0.0336,0.199,0,0.0873,0.955,95.497,spotify:track:3oUphdZVPyrsprZ8FgbmQS,https://api.spotify.com/v1/tracks/3oUphdZVPyrsprZ8FgbmQS,243053,nothot
205,Animal Instinct,The Cranberries,3J58Ccc5iTbCRnYx2xjo6d,https://open.spotify.com/artist/7t0rwkOPGlDPEhaOcVtOt9,0.61,0.85,4,-5.411,0,0.0307,0.089,0,0.256,0.604,132.174,spotify:track:3J58Ccc5iTbCRnYx2xjo6d,https://api.spotify.com/v1/tracks/3J58Ccc5iTbCRnYx2xjo6d,211067,nothot
206,Crece La Voz,Macaco,171khWvXfKMpKfueUWNVZL,https://open.spotify.com/artist/7mUBMaZW1MXGswaneb0JTT,0.789,0.765,5,-5.634,0,0.0714,0.39,0.000396,0.271,0.961,119.923,spotify:track:171khWvXfKMpKfueUWNVZL,https://api.spotify.com/v1/tracks/171khWvXfKMpKfueUWNVZL,229947,nothot
207,(I Cant Get No) Satisfaction,Cat Power,6dv99Xm7fEjm7K1ATHj1UG,https://open.spotify.com/artist/6G7OerKc3eBO9sVkRNopFC,0.591,0.0963,9,-16.738,0,0.031,0.932,0.000566,0.107,0.268,100.421,spotify:track:6dv99Xm7fEjm7K1ATHj1UG,https://api.spotify.com/v1/tracks/6dv99Xm7fEjm7K1ATHj1UG,185160,nothot
208,Song 4 Mutya (Out Of Control),Groove Armada,4rQML061cPRFhS88aGnfzF,https://open.spotify.com/artist/67tgMwUfnmqzYsNAtnP6YJ,0.654,0.875,0,-3.169,1,0.0705,7.97e-05,0.000191,0.292,0.767,120.051,spotify:track:4rQML061cPRFhS88aGnfzF,https://api.spotify.com/v1/tracks/4rQML061cPRFhS88aGnfzF,249000,nothot
209,Girlfriend,Phoenix,37WNPHZnXsbsODgCsnBKti,https://open.spotify.com/artist/1xU878Z1QtBldR7ru9owdU,0.696,0.655,11,-8.047,1,0.028,0.32,0.0714,0.0909,0.532,136.061,spotify:track:37WNPHZnXsbsODgCsnBKti,https://api.spotify.com/v1/tracks/37WNPHZnXsbsODgCsnBKti,204133,nothot
210,No Rain,Blind Melon,6txWz9UapYHVxEd7dDIHXT,https://open.spotify.com/artist/5sD1ZLf2dGQ9gQ3YJl1eAd,0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,spotify:track:6txWz9UapYHVxEd7dDIHXT,https://api.spotify.com/v1/tracks/6txWz9UapYHVxEd7dDIHXT,217107,nothot
211,Infatuation,Maroon 5,5nQZ4hQPlcPRwm6QgjPkQX,https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP,0.712,0.558,4,-3.852,1,0.0323,0.143,0,0.0591,0.515,144.03,spotify:track:5nQZ4hQPlcPRwm6QgjPkQX,https://api.spotify.com/v1/tracks/5nQZ4hQPlcPRwm6QgjPkQX,266013,nothot
212,Karma Police,Radiohead,63OQupATfueTdZMWTxW03A,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb,0.36,0.501,7,-9.129,1,0.0258,0.0638,9.32e-05,0.172,0.324,74.807,spotify:track:63OQupATfueTdZMWTxW03A,https://api.spotify.com/v1/tracks/63OQupATfueTdZMWTxW03A,264067,nothot
213,Paint The Town Red,Delirious?,6s8W557xz9uXV2dKHCxpEc,https://open.spotify.com/artist/53Z2RNY4OYJ0Galu6AWzxF,0.46,0.899,5,-4.584,1,0.037,1.13e-05,1.13e-05,0.273,0.296,137.076,spotify:track:6s8W557xz9uXV2dKHCxpEc,https://api.spotify.com/v1/tracks/6s8W557xz9uXV2dKHCxpEc,139787,nothot
214,All The Pretty Faces,The Killers,5HbyVyUbfQehsN44Sstubl,https://open.spotify.com/artist/0C0XlULifJtAgn6ZNCW2eu,0.43,0.98,7,-3.976,0,0.0741,0.0043,0.0297,0.128,0.209,137.479,spotify:track:5HbyVyUbfQehsN44Sstubl,https://api.spotify.com/v1/tracks/5HbyVyUbfQehsN44Sstubl,285800,nothot
215,This Is Me,"Demi Lovato,Joe Jonas",05eGOEY9A3Qi9W82JQYegC,https://open.spotify.com/artist/6S2OmqARrzebs0tKUEyXyp,0.476,0.83,1,-2.873,1,0.0377,0.00942,0,0.116,0.554,90.948,spotify:track:05eGOEY9A3Qi9W82JQYegC,https://api.spotify.com/v1/tracks/05eGOEY9A3Qi9W82JQYegC,189187,nothot
216,Kitty,Cat Stevens,5sV76J1SbJxj0ohlNdJjvV,https://open.spotify.com/artist/08F3Y3SctIlsOEmKd6dnH8,0.495,0.618,11,-7.549,1,0.0285,0.22,0,0.171,0.746,139.089,spotify:track:5sV76J1SbJxj0ohlNdJjvV,https://api.spotify.com/v1/tracks/5sV76J1SbJxj0ohlNdJjvV,140813,nothot
217,Kryptonite,3 Doors Down,71FErl0ryb0jSADeQJlzD8,https://open.spotify.com/artist/2RTUTCvo6onsAnheUk3aL9,0.544,0.848,11,-6.804,0,0.0288,0.00395,5.22e-05,0.134,0.489,99.039,spotify:track:71FErl0ryb0jSADeQJlzD8,https://api.spotify.com/v1/tracks/71FErl0ryb0jSADeQJlzD8,234627,nothot
218,Come On Eileen,Dexys Midnight Runners,3MrWxJaD2AT0W9DjWF64Vm,https://open.spotify.com/artist/4QTVePrFu1xuGM9K0kNXkk,0.45,0.656,2,-7.049,1,0.0472,0.664,3.02e-06,0.259,0.782,106.61,spotify:track:3MrWxJaD2AT0W9DjWF64Vm,https://api.spotify.com/v1/tracks/3MrWxJaD2AT0W9DjWF64Vm,287307,nothot
219,Eco,Jorge Drexler,5mp2f2LfC7roht9TKWgPMc,https://open.spotify.com/artist/4ssUf5gLb1GBLxi1BhPrVt,0.641,0.517,4,-8.06,0,0.0256,0.659,0.389,0.108,0.268,131.955,spotify:track:5mp2f2LfC7roht9TKWgPMc,https://api.spotify.com/v1/tracks/5mp2f2LfC7roht9TKWgPMc,202360,nothot
220,Neighborhood #3 (Power Out),Arcade Fire,1kAZE1Wtwg8sd7lCyLUweb,https://open.spotify.com/artist/3kjuyTCjPG1WMFCiyc5IuB,0.522,0.954,5,-5.018,1,0.0585,0.000543,0.0177,0.0975,0.642,119.87,spotify:track:1kAZE1Wtwg8sd7lCyLUweb,https://api.spotify.com/v1/tracks/1kAZE1Wtwg8sd7lCyLUweb,312907,nothot
221,Want You Bad,The Offspring,6hwQ69v7VbPhTTR2fOtYX7,https://open.spotify.com/artist/5LfGQac0EIXyAN8aUwmNAQ,0.491,0.966,4,-4.28,1,0.0538,5.59e-05,0,0.307,0.614,105.544,spotify:track:6hwQ69v7VbPhTTR2fOtYX7,https://api.spotify.com/v1/tracks/6hwQ69v7VbPhTTR2fOtYX7,202573,nothot
222,Glamorous,"Fergie, Ludacris",2gJ51j8WzeZgSuedcTo7V5,https://open.spotify.com/artist/3r17AfJCCUqC9Lf0OAc73G,0.816,0.757,0,-6.43,1,0.23,0.282,0,0.0789,0.584,131.021,spotify:track:2gJ51j8WzeZgSuedcTo7V5,https://api.spotify.com/v1/tracks/2gJ51j8WzeZgSuedcTo7V5,246680,nothot
223,La Fokin Moda,Calle 13,6HFRqU7JQf3J4ukXW2NGoA,https://open.spotify.com/artist/0yNSzH5nZmHzeE2xn6Xshb,0.646,0.8,0,-5.523,1,0.392,0.692,0,0.052,0.959,87.319,spotify:track:6HFRqU7JQf3J4ukXW2NGoA,https://api.spotify.com/v1/tracks/6HFRqU7JQf3J4ukXW2NGoA,206373,nothot
224,Corazon Espinado,"Santana, Mana",2WoqgtWEBbbBKMDN6Becs7,https://open.spotify.com/artist/6GI52t8N5F02MxU0g5U69P,0.699,0.789,11,-5.173,0,0.0285,0.13,0.287,0.0874,0.962,119.959,spotify:track:2WoqgtWEBbbBKMDN6Becs7,https://api.spotify.com/v1/tracks/2WoqgtWEBbbBKMDN6Becs7,274773,nothot
225,The Warriors Code,Dropkick Murphys,6ivzLSDw82LpxXfToyb0He,https://open.spotify.com/artist/7w9jdhcgHNdiPeNPUoFSlx,0.342,0.981,3,-2.963,1,0.146,0.000382,7.25e-06,0.108,0.557,90.957,spotify:track:6ivzLSDw82LpxXfToyb0He,https://api.spotify.com/v1/tracks/6ivzLSDw82LpxXfToyb0He,151840,nothot
226,Song For The Dead,Queens Of The Stone Age,37gG4GPeTRPKKdXYx3zTRC,https://open.spotify.com/artist/4pejUc4iciQfgdX6OKulQn,0.355,0.926,5,-5.662,1,0.0722,0.167,0.453,0.383,0.231,106.612,spotify:track:37gG4GPeTRPKKdXYx3zTRC,https://api.spotify.com/v1/tracks/37gG4GPeTRPKKdXYx3zTRC,352453,nothot
227,Cosmic Love,Florence + The Machine,1myEOhXztRxUVfaAEQiKkU,https://open.spotify.com/artist/1moxjboGR7GNWYIMWsRjgG,0.518,0.809,9,-5.451,0,0.0382,0.137,0.000239,0.119,0.0957,140.065,spotify:track:1myEOhXztRxUVfaAEQiKkU,https://api.spotify.com/v1/tracks/1myEOhXztRxUVfaAEQiKkU,255907,nothot
228,My Rights Versus Yours,The New Pornographers,76VIwyyeOVlNnPIh5U6Dhb,https://open.spotify.com/artist/4mO4aGO6u29UyR6XLZR9XW,0.553,0.645,5,-7.482,1,0.0354,0.587,0,0.12,0.363,137.085,spotify:track:76VIwyyeOVlNnPIh5U6Dhb,https://api.spotify.com/v1/tracks/76VIwyyeOVlNnPIh5U6Dhb,257333,nothot
229,Half Of My Mistakes,Radney Foster,6XdgBN6tjjzTgQ2mSeigxi,https://open.spotify.com/artist/5g9qBduN6VR3dzHA8eCTEW,0.681,0.605,5,-7.945,1,0.0242,0.121,2.08e-05,0.165,0.573,106.988,spotify:track:6XdgBN6tjjzTgQ2mSeigxi,https://api.spotify.com/v1/tracks/6XdgBN6tjjzTgQ2mSeigxi,249613,nothot
230,Woo boost,Rusko,2kaBHXzojxUFUilN3KpWsz,https://open.spotify.com/artist/4BTcOR2hEQZQQL5AMo5u10,0.658,0.792,11,-4.139,0,0.123,0.000682,0.257,0.117,0.638,139.843,spotify:track:2kaBHXzojxUFUilN3KpWsz,https://api.spotify.com/v1/tracks/2kaBHXzojxUFUilN3KpWsz,248707,nothot
231,Shoulder to shoulder 2009,What We Feel,4VnUokikZUUSWyu7MZtxXA,https://open.spotify.com/artist/0SL8KHuJFfuXmwsQIqBhek,0.549,0.883,10,-5.863,1,0.0425,0.00107,0.00195,0.191,0.641,104.956,spotify:track:4VnUokikZUUSWyu7MZtxXA,https://api.spotify.com/v1/tracks/4VnUokikZUUSWyu7MZtxXA,129541,nothot
232,One Less Lonely Girl,Justin Bieber,69ghzc538EQSVon2Gm3wrr,https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s,0.58,0.75,4,-4.421,1,0.194,0.159,0,0.274,0.728,86.938,spotify:track:69ghzc538EQSVon2Gm3wrr,https://api.spotify.com/v1/tracks/69ghzc538EQSVon2Gm3wrr,229107,nothot
233,Come Back To Bed,John Mayer,1wU7z5XE8oa66ZvUlYAKfK,https://open.spotify.com/artist/0hEurMDQu99nJRq8pTxO14,0.482,0.55,9,-4.485,1,0.0267,0.394,0.0207,0.111,0.354,114.438,spotify:track:1wU7z5XE8oa66ZvUlYAKfK,https://api.spotify.com/v1/tracks/1wU7z5XE8oa66ZvUlYAKfK,323707,nothot
234,Margarita,Traveling Wilburys,1eFSWURRT65A348FCRh3qo,https://open.spotify.com/artist/2hO4YtXUFJiUYS2uYFvHNK,0.583,0.629,0,-7.637,1,0.0318,0.00378,0.0436,0.11,0.354,173.227,spotify:track:1eFSWURRT65A348FCRh3qo,https://api.spotify.com/v1/tracks/1eFSWURRT65A348FCRh3qo,196507,nothot
235,Your Love Is King,Sade,1j2LuIf7mv15ZVug1Xy5qz,https://open.spotify.com/artist/47zz7sob9NUcODy0BTDvKx,0.742,0.42,9,-6.797,1,0.031,0.562,4.12e-05,0.0402,0.594,134.624,spotify:track:1j2LuIf7mv15ZVug1Xy5qz,https://api.spotify.com/v1/tracks/1j2LuIf7mv15ZVug1Xy5qz,219427,nothot
236,Welk,"Bohren, Der Club Of Gore",63Kfvy0zKFiKUk1f5uwteS,https://open.spotify.com/artist/4VpWzXVUAR2YyQuWQpNGAf,0.197,0.0497,9,-24.575,0,0.0414,0.844,0.809,0.113,0.0526,132.494,spotify:track:63Kfvy0zKFiKUk1f5uwteS,https://api.spotify.com/v1/tracks/63Kfvy0zKFiKUk1f5uwteS,378840,nothot
237,Holes To Heaven,Jack Johnson,33kOhqAdX4Jyq1lkkfJz6K,https://open.spotify.com/artist/3GBPw9NK25X1Wt2OUvOwY3,0.891,0.618,4,-8.742,0,0.0584,0.311,0.00499,0.0936,0.792,93.041,spotify:track:33kOhqAdX4Jyq1lkkfJz6K,https://api.spotify.com/v1/tracks/33kOhqAdX4Jyq1lkkfJz6K,174840,nothot
238,Champion,Kanye West,4UQMOPSUVJVicIQzjAcRRZ,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,0.693,0.504,6,-8.306,1,0.238,0.00299,0,0.695,0.723,102.139,spotify:track:4UQMOPSUVJVicIQzjAcRRZ,https://api.spotify.com/v1/tracks/4UQMOPSUVJVicIQzjAcRRZ,167600,nothot
239,Thieves,"She, Him",4mcaX3z1n8BaEsNDC2LE99,https://open.spotify.com/artist/3CIRif6ZAedT7kZSPvj2A4,0.6,0.631,7,-4.831,1,0.0281,0.272,7e-05,0.156,0.247,120.006,spotify:track:4mcaX3z1n8BaEsNDC2LE99,https://api.spotify.com/v1/tracks/4mcaX3z1n8BaEsNDC2LE99,247733,nothot
240,The Lost Get Found,Britt Nicole,57NzzfHfE8sOSbIHRJJYv7,https://open.spotify.com/artist/6BXionV4R0BunrFpSwIMUK,0.409,0.826,11,-2.762,0,0.067,0.00198,1.31e-06,0.201,0.583,180.093,spotify:track:57NzzfHfE8sOSbIHRJJYv7,https://api.spotify.com/v1/tracks/57NzzfHfE8sOSbIHRJJYv7,202307,nothot
241,Automotywacja,"Vienio, Pele",27YstTOLfrSD0EGnRz1ijW,https://open.spotify.com/artist/7wFpB8b5ALTKo9IwK3Y5Tq,0.672,0.547,9,-14.276,1,0.939,0.866,0,0.649,0.964,101.013,spotify:track:27YstTOLfrSD0EGnRz1ijW,https://api.spotify.com/v1/tracks/27YstTOLfrSD0EGnRz1ijW,38840,nothot
242,Le Fotografie,Ennio Morricone,0tIrJ0ihE2upHzd0KjCQ7i,https://open.spotify.com/artist/1nIUhcKHnK6iyumRyoV68C,0.447,0.654,2,-6.828,1,0.0372,0.0101,0.758,0.122,0.652,110.654,spotify:track:0tIrJ0ihE2upHzd0KjCQ7i,https://api.spotify.com/v1/tracks/0tIrJ0ihE2upHzd0KjCQ7i,62587,nothot
243,All The Same,Sick Puppies,3vIw7vxgUTPtppVwMfhcwo,https://open.spotify.com/artist/7qAcXJgt1PWnxwUgxMdyuk,0.311,0.76,0,-6.301,1,0.0364,0.000962,0,0.104,0.189,177.592,spotify:track:3vIw7vxgUTPtppVwMfhcwo,https://api.spotify.com/v1/tracks/3vIw7vxgUTPtppVwMfhcwo,258587,nothot
244,Its My Own Fault,Johnny Winter,2ZdKCu8DeC2rfIThBSEhzl,https://open.spotify.com/artist/2ODUxmFxJSyvGiimNhMHbO,0.327,0.686,10,-11.835,0,0.161,0.163,0.194,0.948,0.631,172.79,spotify:track:2ZdKCu8DeC2rfIThBSEhzl,https://api.spotify.com/v1/tracks/2ZdKCu8DeC2rfIThBSEhzl,715600,nothot
245,Half Of My Heart,John Mayer,7hR5toSPEgwFZ78jfHdANM,https://open.spotify.com/artist/0hEurMDQu99nJRq8pTxO14,0.681,0.593,5,-9.327,1,0.0251,0.435,0.000117,0.106,0.731,115.058,spotify:track:7hR5toSPEgwFZ78jfHdANM,https://api.spotify.com/v1/tracks/7hR5toSPEgwFZ78jfHdANM,250373,nothot
246,Cudi Zone,Kid Cudi,0BYYqGmANIGbA1oAyUM5Nr,https://open.spotify.com/artist/0fA0VVWsXO9YnASrzqfmYu,0.706,0.7,9,-5.959,0,0.0337,0.57,1.27e-06,0.249,0.634,134.751,spotify:track:0BYYqGmANIGbA1oAyUM5Nr,https://api.spotify.com/v1/tracks/0BYYqGmANIGbA1oAyUM5Nr,259040,nothot
247,Every Time You Go,Ellie Goulding,55f23PJSYTsRqU3WAtJFUx,https://open.spotify.com/artist/0X2BH1fck6amBIoJhDVmmJ,0.622,0.792,5,-5.374,0,0.0304,0.0294,0,0.132,0.47,108.965,spotify:track:55f23PJSYTsRqU3WAtJFUx,https://api.spotify.com/v1/tracks/55f23PJSYTsRqU3WAtJFUx,205093,nothot
248,Learn To Fly,Foo Fighters,5OQsiBsky2k2kDKy2bX2eT,https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD,0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,spotify:track:5OQsiBsky2k2kDKy2bX2eT,https://api.spotify.com/v1/tracks/5OQsiBsky2k2kDKy2bX2eT,235293,nothot
249,I Remember,"Deadmau5, Kaskade",2edcAWwKM7SQajsFGP0edC,https://open.spotify.com/artist/2CIMQHirSU0MQqyYHq0eOx,0.848,0.497,11,-7.124,0,0.0529,0.0201,0.297,0.217,0.615,128.013,spotify:track:2edcAWwKM7SQajsFGP0edC,https://api.spotify.com/v1/tracks/2edcAWwKM7SQajsFGP0edC,593600,nothot
250,Purple Rain,"Prince, The Revolution",54X78diSLoUDI3joC2bjMz,https://open.spotify.com/artist/5a2EaR3hamoenG9rDuVn8j,0.367,0.452,10,-10.422,1,0.0307,0.0353,0.00228,0.689,0.189,113.066,spotify:track:54X78diSLoUDI3joC2bjMz,https://api.spotify.com/v1/tracks/54X78diSLoUDI3joC2bjMz,520787,nothot
251,Rosemary,Scott Walker,0eePDYU2G8cHXh9PjDvajx,https://open.spotify.com/artist/04tBaW21jyUfeP5iqiKBVq,0.298,0.232,9,-16.314,0,0.0401,0.907,0,0.144,0.199,87.34,spotify:track:0eePDYU2G8cHXh9PjDvajx,https://api.spotify.com/v1/tracks/0eePDYU2G8cHXh9PjDvajx,199827,nothot
