title,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,duration_ms,label,links
So Long-Guthrie,The Weavers,1Ke4G1qccsuBnJ4qkBdBdD,0.836,0.559,11,-4.672,1,0.0478,0.763,0.0,0.28,0.964,108.039,spotify:track:1Ke4G1qccsuBnJ4qkBdBdD,https://api.spotify.com/v1/tracks/1Ke4G1qccsuBnJ4qkBdBdD,203467,nothot,https://open.spotify.com/track/1Ke4G1qccsuBnJ4qkBdBdD
Im Not Alone,Calvin Harris,5v98VA4TXznJNrw0XRphIb,0.6,0.982,11,-3.921,1,0.0337,0.00349,0.48,0.124,0.212,127.994,spotify:track:5v98VA4TXznJNrw0XRphIb,https://api.spotify.com/v1/tracks/5v98VA4TXznJNrw0XRphIb,201314,nothot,https://open.spotify.com/track/5v98VA4TXznJNrw0XRphIb
The Fear You Wont Fall,Joshua Radin,6Qb4ZbQh166MU0OYFZlVqn,0.314,0.263,11,-13.857,1,0.0564,0.363,0.000277,0.355,0.29,174.332,spotify:track:6Qb4ZbQh166MU0OYFZlVqn,https://api.spotify.com/v1/tracks/6Qb4ZbQh166MU0OYFZlVqn,182613,nothot,https://open.spotify.com/track/6Qb4ZbQh166MU0OYFZlVqn
Me Voy,Andrés Cepeda,75LnQfkIrWULh37HOmepMT,0.677,0.428,4,-8.732,0,0.0415,0.281,1.78e-06,0.0803,0.608,112.184,spotify:track:75LnQfkIrWULh37HOmepMT,https://api.spotify.com/v1/tracks/75LnQfkIrWULh37HOmepMT,247667,nothot,https://open.spotify.com/track/75LnQfkIrWULh37HOmepMT
Misfit Love,Queens Of The Stone Age,3vy2KiEQU5MyJS73VBh4QH,0.559,0.994,2,-3.884,1,0.0598,0.0971,0.198,0.352,0.425,139.456,spotify:track:3vy2KiEQU5MyJS73VBh4QH,https://api.spotify.com/v1/tracks/3vy2KiEQU5MyJS73VBh4QH,339867,nothot,https://open.spotify.com/track/3vy2KiEQU5MyJS73VBh4QH
Touch My Body,Mariah Carey,2aEuXA1KswHlCGPOuPmCOW,0.714,0.665,4,-7.736,0,0.0509,0.0996,0.0,0.226,0.842,78.515,spotify:track:2aEuXA1KswHlCGPOuPmCOW,https://api.spotify.com/v1/tracks/2aEuXA1KswHlCGPOuPmCOW,204733,nothot,https://open.spotify.com/track/2aEuXA1KswHlCGPOuPmCOW
Angel Malherido,El Barrio,0BpoLI5ZeYfBXk6rizu1M5,0.62,0.861,9,-5.884,0,0.138,0.0451,0.0,0.119,0.554,148.019,spotify:track:0BpoLI5ZeYfBXk6rizu1M5,https://api.spotify.com/v1/tracks/0BpoLI5ZeYfBXk6rizu1M5,250892,nothot,https://open.spotify.com/track/0BpoLI5ZeYfBXk6rizu1M5
Luxurious,Gwen Stefani,0ilB0n8OfojNeuNlJVLAuZ,0.811,0.726,0,-3.995,1,0.0813,0.154,0.0,0.116,0.665,131.025,spotify:track:0ilB0n8OfojNeuNlJVLAuZ,https://api.spotify.com/v1/tracks/0ilB0n8OfojNeuNlJVLAuZ,264920,nothot,https://open.spotify.com/track/0ilB0n8OfojNeuNlJVLAuZ
Stand Up,Flobots,3yoZpOB5ro75ENWjl5F2z7,0.669,0.729,7,-7.237,1,0.289,0.151,0.00022,0.646,0.52,97.877,spotify:track:3yoZpOB5ro75ENWjl5F2z7,https://api.spotify.com/v1/tracks/3yoZpOB5ro75ENWjl5F2z7,278560,nothot,https://open.spotify.com/track/3yoZpOB5ro75ENWjl5F2z7
Beautiful Day Without You,Röyksopp,1oavuZZi5oWfQINRcbVxer,0.633,0.834,7,-9.559,0,0.0313,0.0111,0.75,0.133,0.539,109.987,spotify:track:1oavuZZi5oWfQINRcbVxer,https://api.spotify.com/v1/tracks/1oavuZZi5oWfQINRcbVxer,319400,nothot,https://open.spotify.com/track/1oavuZZi5oWfQINRcbVxer
Kissing Behind The Rubbery Grinder,Major Organ And The Adding Machine,6ekTKldLWKZOTnw4wTCuV2,0.639,0.328,11,-17.288,0,0.43,0.0129,0.0643,0.103,0.497,67.443,spotify:track:6ekTKldLWKZOTnw4wTCuV2,https://api.spotify.com/v1/tracks/6ekTKldLWKZOTnw4wTCuV2,46067,nothot,https://open.spotify.com/track/6ekTKldLWKZOTnw4wTCuV2
Berlin Heart,The Dears,2F46VqiN0lbDFeBnymfXTX,0.496,0.654,2,-8.399,1,0.028,0.314,0.333,0.175,0.429,105.993,spotify:track:2F46VqiN0lbDFeBnymfXTX,https://api.spotify.com/v1/tracks/2F46VqiN0lbDFeBnymfXTX,266880,nothot,https://open.spotify.com/track/2F46VqiN0lbDFeBnymfXTX
The Final Countdown,Europe,3MrRksHupTVEQ7YbA0FsZK,0.529,0.843,6,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,spotify:track:3MrRksHupTVEQ7YbA0FsZK,https://api.spotify.com/v1/tracks/3MrRksHupTVEQ7YbA0FsZK,310333,nothot,https://open.spotify.com/track/3MrRksHupTVEQ7YbA0FsZK
Imagine,Armin van Buuren,1CyIxuzynQfa9wVEsX6AwA,0.55,0.828,0,-9.472,1,0.0421,0.000803,0.908,0.596,0.0398,136.018,spotify:track:1CyIxuzynQfa9wVEsX6AwA,https://api.spotify.com/v1/tracks/1CyIxuzynQfa9wVEsX6AwA,567107,nothot,https://open.spotify.com/track/1CyIxuzynQfa9wVEsX6AwA
Only Happy When It Rains,Garbage,6p6Xq0t9XGkVg04cXWdx8v,0.512,0.833,11,-4.555,1,0.0326,4.16e-05,0.00134,0.21,0.448,121.47,spotify:track:6p6Xq0t9XGkVg04cXWdx8v,https://api.spotify.com/v1/tracks/6p6Xq0t9XGkVg04cXWdx8v,236533,nothot,https://open.spotify.com/track/6p6Xq0t9XGkVg04cXWdx8v
Love And Respect,Marla Glen,49B9oyBB7tAbdmVIMywHoW,0.588,0.661,8,-9.944,1,0.0366,0.0044,0.000513,0.1,0.44,82.051,spotify:track:49B9oyBB7tAbdmVIMywHoW,https://api.spotify.com/v1/tracks/49B9oyBB7tAbdmVIMywHoW,285707,nothot,https://open.spotify.com/track/49B9oyBB7tAbdmVIMywHoW
Twenty Three,Four Tet,3z4ht3FrPfHxYFz9ykyX5L,0.396,0.909,9,-7.859,1,0.0574,0.564,0.821,0.393,0.297,119.991,spotify:track:3z4ht3FrPfHxYFz9ykyX5L,https://api.spotify.com/v1/tracks/3z4ht3FrPfHxYFz9ykyX5L,214240,nothot,https://open.spotify.com/track/3z4ht3FrPfHxYFz9ykyX5L
Do You Know Me,John Mayer,7BgGj9choLPeJJOflkaAhB,0.538,0.317,4,-15.237,0,0.0299,0.887,0.424,0.112,0.272,79.929,spotify:track:7BgGj9choLPeJJOflkaAhB,https://api.spotify.com/v1/tracks/7BgGj9choLPeJJOflkaAhB,150320,nothot,https://open.spotify.com/track/7BgGj9choLPeJJOflkaAhB
Alive (nightmare),"Kid Cudi, Ratatat",6tg2Nnovkz4ytqnOFAYf4X,0.708,0.811,6,-4.985,0,0.0417,0.282,0.0,0.197,0.71,101.784,spotify:track:6tg2Nnovkz4ytqnOFAYf4X,https://api.spotify.com/v1/tracks/6tg2Nnovkz4ytqnOFAYf4X,246760,nothot,https://open.spotify.com/track/6tg2Nnovkz4ytqnOFAYf4X
Sole Nero,Litfiba,3OWzbqbEbgCYVPJhDSXiNe,0.407,0.756,9,-5.69,1,0.037,0.00117,0.0,0.121,0.283,128.0,spotify:track:3OWzbqbEbgCYVPJhDSXiNe,https://api.spotify.com/v1/tracks/3OWzbqbEbgCYVPJhDSXiNe,237840,nothot,https://open.spotify.com/track/3OWzbqbEbgCYVPJhDSXiNe
Feel The Love,Cut Copy,48XjIEfNzYs62f6jHcL40Q,0.542,0.861,9,-4.435,0,0.0433,0.01,0.0017,0.268,0.32,126.012,spotify:track:48XjIEfNzYs62f6jHcL40Q,https://api.spotify.com/v1/tracks/48XjIEfNzYs62f6jHcL40Q,267573,nothot,https://open.spotify.com/track/48XjIEfNzYs62f6jHcL40Q
Porchrail,Jenny Owen Youngs,2gwxNHA1umQUhNT6p5DyQw,0.605,0.468,6,-10.71,0,0.109,0.231,0.0305,0.0972,0.553,99.636,spotify:track:2gwxNHA1umQUhNT6p5DyQw,https://api.spotify.com/v1/tracks/2gwxNHA1umQUhNT6p5DyQw,105093,nothot,https://open.spotify.com/track/2gwxNHA1umQUhNT6p5DyQw
A Warning (Dub),Thievery Corporation,0fMwv2Bzb90xkNHRK3PNvl,0.651,0.441,4,-16.537,0,0.183,0.01,0.762,0.108,0.865,184.014,spotify:track:0fMwv2Bzb90xkNHRK3PNvl,https://api.spotify.com/v1/tracks/0fMwv2Bzb90xkNHRK3PNvl,135613,nothot,https://open.spotify.com/track/0fMwv2Bzb90xkNHRK3PNvl
An Island,Devendra Banhart,2lIm4oPrfMMV0gPnd3K9nw,0.464,0.28,0,-12.432,1,0.0486,0.876,0.00578,0.112,0.214,140.631,spotify:track:2lIm4oPrfMMV0gPnd3K9nw,https://api.spotify.com/v1/tracks/2lIm4oPrfMMV0gPnd3K9nw,125000,nothot,https://open.spotify.com/track/2lIm4oPrfMMV0gPnd3K9nw
Drunk,Kylie Minogue,1cPCwqWsauH30PtvlI85jB,0.467,0.832,2,-7.712,1,0.0433,0.0789,0.00252,0.191,0.153,139.975,spotify:track:1cPCwqWsauH30PtvlI85jB,https://api.spotify.com/v1/tracks/1cPCwqWsauH30PtvlI85jB,238133,nothot,https://open.spotify.com/track/1cPCwqWsauH30PtvlI85jB
Ball And Chain,Janis Joplin,4yIJn7Q8SgzL8qygejzUD3,0.412,0.21,5,-17.232,0,0.184,0.689,2.97e-05,0.583,0.594,157.239,spotify:track:4yIJn7Q8SgzL8qygejzUD3,https://api.spotify.com/v1/tracks/4yIJn7Q8SgzL8qygejzUD3,481333,nothot,https://open.spotify.com/track/4yIJn7Q8SgzL8qygejzUD3
Sancta Terra,Epica,2fmVfcXaKrDNHa3ZKeILob,0.464,0.865,8,-3.791,1,0.0449,0.0373,0.000252,0.0906,0.493,89.924,spotify:track:2fmVfcXaKrDNHa3ZKeILob,https://api.spotify.com/v1/tracks/2fmVfcXaKrDNHa3ZKeILob,297587,nothot,https://open.spotify.com/track/2fmVfcXaKrDNHa3ZKeILob
Listen To The Music,The Doobie Brothers,1flxJNqfJaagzb0tV6HUaN,0.66,0.749,4,-7.796,1,0.0339,0.204,2.52e-06,0.124,0.899,106.035,spotify:track:1flxJNqfJaagzb0tV6HUaN,https://api.spotify.com/v1/tracks/1flxJNqfJaagzb0tV6HUaN,206800,nothot,https://open.spotify.com/track/1flxJNqfJaagzb0tV6HUaN
Careless Whisper,George Michael,4jDmJ51x1o9NZB5Nxxc7gY,0.574,0.628,2,-8.815,0,0.036,0.13,0.0,0.271,0.803,153.119,spotify:track:4jDmJ51x1o9NZB5Nxxc7gY,https://api.spotify.com/v1/tracks/4jDmJ51x1o9NZB5Nxxc7gY,300107,nothot,https://open.spotify.com/track/4jDmJ51x1o9NZB5Nxxc7gY
Congratulations,Traveling Wilburys,6yUsNxDvZsPM70eP3bGvOK,0.61,0.59,0,-6.821,1,0.0236,0.558,7.69e-06,0.13,0.513,139.221,spotify:track:6yUsNxDvZsPM70eP3bGvOK,https://api.spotify.com/v1/tracks/6yUsNxDvZsPM70eP3bGvOK,209600,nothot,https://open.spotify.com/track/6yUsNxDvZsPM70eP3bGvOK
You Never Miss The Water Until The Well Runs Dry,Lindisfarne,3FbzQktkRJKnHxy3l2kVxI,0.568,0.712,10,-8.6,1,0.0381,0.041,0.017,0.601,0.656,127.115,spotify:track:3FbzQktkRJKnHxy3l2kVxI,https://api.spotify.com/v1/tracks/3FbzQktkRJKnHxy3l2kVxI,250507,nothot,https://open.spotify.com/track/3FbzQktkRJKnHxy3l2kVxI
Dont Look Back,Boston,4QySZtWymRGNgrwxZOODKF,0.359,0.717,2,-10.309,1,0.0405,0.015,0.00365,0.36,0.47,121.878,spotify:track:4QySZtWymRGNgrwxZOODKF,https://api.spotify.com/v1/tracks/4QySZtWymRGNgrwxZOODKF,360333,nothot,https://open.spotify.com/track/4QySZtWymRGNgrwxZOODKF
Breakout,Miley Cyrus,131RmhQ2mHtY29K1xX3SHW,0.444,0.841,4,-3.742,1,0.0504,0.000132,1.15e-05,0.229,0.796,160.093,spotify:track:131RmhQ2mHtY29K1xX3SHW,https://api.spotify.com/v1/tracks/131RmhQ2mHtY29K1xX3SHW,206160,nothot,https://open.spotify.com/track/131RmhQ2mHtY29K1xX3SHW
Weve Only Just Begun,Carpenters,7nXZCcFAy1oCKQG2SqLszv,0.373,0.287,9,-13.461,1,0.0306,0.749,9.41e-06,0.102,0.317,86.467,spotify:track:7nXZCcFAy1oCKQG2SqLszv,https://api.spotify.com/v1/tracks/7nXZCcFAy1oCKQG2SqLszv,184427,nothot,https://open.spotify.com/track/7nXZCcFAy1oCKQG2SqLszv
Fly,Nick Drake,1MLC5UtuCC9d5gN30e7cqj,0.522,0.231,8,-18.562,1,0.0335,0.556,0.676,0.117,0.639,114.307,spotify:track:1MLC5UtuCC9d5gN30e7cqj,https://api.spotify.com/v1/tracks/1MLC5UtuCC9d5gN30e7cqj,178000,nothot,https://open.spotify.com/track/1MLC5UtuCC9d5gN30e7cqj
Call Me Up,Chromeo,49gGAVjw8WnIEGpjnF1wEE,0.74,0.83,7,-5.433,1,0.0457,0.00059,0.219,0.0459,0.846,125.962,spotify:track:49gGAVjw8WnIEGpjnF1wEE,https://api.spotify.com/v1/tracks/49gGAVjw8WnIEGpjnF1wEE,251147,nothot,https://open.spotify.com/track/49gGAVjw8WnIEGpjnF1wEE
Willie OWinsbury,Meg Baird,24ngO1KhXwNO959P1ZumXC,0.56,0.273,5,-10.759,1,0.0315,0.92,0.00963,0.114,0.392,124.321,spotify:track:24ngO1KhXwNO959P1ZumXC,https://api.spotify.com/v1/tracks/24ngO1KhXwNO959P1ZumXC,369373,nothot,https://open.spotify.com/track/24ngO1KhXwNO959P1ZumXC
By Your Side,Tenth Avenue North,6qdpQ6jPiaCYE9Qw4nZVuD,0.454,0.7,7,-6.222,1,0.0264,0.0649,1.1e-06,0.115,0.0704,130.09,spotify:track:6qdpQ6jPiaCYE9Qw4nZVuD,https://api.spotify.com/v1/tracks/6qdpQ6jPiaCYE9Qw4nZVuD,241827,nothot,https://open.spotify.com/track/6qdpQ6jPiaCYE9Qw4nZVuD
Scream Aim Fire,Bullet For My Valentine,7tFxCn0Qb75pbx993wqUIQ,0.359,0.994,2,-4.232,1,0.084,0.000116,5.89e-06,0.0816,0.16,100.146,spotify:track:7tFxCn0Qb75pbx993wqUIQ,https://api.spotify.com/v1/tracks/7tFxCn0Qb75pbx993wqUIQ,266440,nothot,https://open.spotify.com/track/7tFxCn0Qb75pbx993wqUIQ
Your English Is Good,Tokyo Police Club,1IcIqwevoobD5fWyReqt7x,0.592,0.841,2,-4.283,1,0.0516,0.00088,0.000679,0.125,0.723,121.225,spotify:track:1IcIqwevoobD5fWyReqt7x,https://api.spotify.com/v1/tracks/1IcIqwevoobD5fWyReqt7x,191667,nothot,https://open.spotify.com/track/1IcIqwevoobD5fWyReqt7x
You Are Mine,Frankie Avalon,0HhcQtP3if0q7aWEcfsrpm,0.173,0.454,10,-5.087,1,0.0307,0.787,4.37e-06,0.168,0.262,181.039,spotify:track:0HhcQtP3if0q7aWEcfsrpm,https://api.spotify.com/v1/tracks/0HhcQtP3if0q7aWEcfsrpm,186413,nothot,https://open.spotify.com/track/0HhcQtP3if0q7aWEcfsrpm
Héroe De Leyenda,Héroes del Silencio,6pAvXn45z0sktftypuEEzt,0.698,0.605,9,-11.492,0,0.0302,0.313,0.000238,0.0783,0.8,134.092,spotify:track:6pAvXn45z0sktftypuEEzt,https://api.spotify.com/v1/tracks/6pAvXn45z0sktftypuEEzt,248987,nothot,https://open.spotify.com/track/6pAvXn45z0sktftypuEEzt
Shimmy,System of a Down,1a3X8Y882vwSnlnHqf9ztF,0.433,0.961,2,-3.556,1,0.0459,0.000941,0.0266,0.0438,0.703,118.97,spotify:track:1a3X8Y882vwSnlnHqf9ztF,https://api.spotify.com/v1/tracks/1a3X8Y882vwSnlnHqf9ztF,110800,nothot,https://open.spotify.com/track/1a3X8Y882vwSnlnHqf9ztF
Going Nowhere,Cut Copy,4u6gJZKuSbGbcgIEkhlyjb,0.615,0.883,1,-6.526,1,0.0474,0.0989,0.00145,0.151,0.383,124.852,spotify:track:4u6gJZKuSbGbcgIEkhlyjb,https://api.spotify.com/v1/tracks/4u6gJZKuSbGbcgIEkhlyjb,228040,nothot,https://open.spotify.com/track/4u6gJZKuSbGbcgIEkhlyjb
Time Stands Still,Cut Copy,1NvjXapZHKbMRYRWPFjftJ,0.708,0.71,0,-9.752,1,0.0363,0.00303,0.644,0.355,0.833,138.847,spotify:track:1NvjXapZHKbMRYRWPFjftJ,https://api.spotify.com/v1/tracks/1NvjXapZHKbMRYRWPFjftJ,272893,nothot,https://open.spotify.com/track/1NvjXapZHKbMRYRWPFjftJ
End Of The Line,Traveling Wilburys,4HA2jo7wkMdN1lmLO6ryzE,0.578,0.836,2,-6.607,1,0.0512,0.163,1.36e-06,0.0583,0.932,167.026,spotify:track:4HA2jo7wkMdN1lmLO6ryzE,https://api.spotify.com/v1/tracks/4HA2jo7wkMdN1lmLO6ryzE,209520,nothot,https://open.spotify.com/track/4HA2jo7wkMdN1lmLO6ryzE
Crying At The Aquarium,Octopus Project,4Xace0Vjvz1VxCqovgT9vS,0.426,0.735,6,-7.443,0,0.0671,0.171,0.471,0.101,0.106,143.068,spotify:track:4Xace0Vjvz1VxCqovgT9vS,https://api.spotify.com/v1/tracks/4Xace0Vjvz1VxCqovgT9vS,350413,nothot,https://open.spotify.com/track/4Xace0Vjvz1VxCqovgT9vS
You Yourself are Too Serious,The Mercury Program,3fIv2iQhKJzrGM5sjxWkJe,0.404,0.685,0,-11.835,1,0.0294,0.839,0.921,0.168,0.765,148.126,spotify:track:3fIv2iQhKJzrGM5sjxWkJe,https://api.spotify.com/v1/tracks/3fIv2iQhKJzrGM5sjxWkJe,323280,nothot,https://open.spotify.com/track/3fIv2iQhKJzrGM5sjxWkJe
Warriors Dance,The Prodigy,4OYhOYnrwWDNlOByAdPAHM,0.579,0.989,5,-5.035,0,0.135,0.0128,0.794,0.73,0.0759,137.015,spotify:track:4OYhOYnrwWDNlOByAdPAHM,https://api.spotify.com/v1/tracks/4OYhOYnrwWDNlOByAdPAHM,312960,nothot,https://open.spotify.com/track/4OYhOYnrwWDNlOByAdPAHM
Sin Exagerar,"Calle 13, Tego Calderón",60O7AerEvNrB7HMjmp1xan,0.734,0.896,4,-4.413,0,0.281,0.375,0.0,0.475,0.923,95.026,spotify:track:60O7AerEvNrB7HMjmp1xan,https://api.spotify.com/v1/tracks/60O7AerEvNrB7HMjmp1xan,206427,nothot,https://open.spotify.com/track/60O7AerEvNrB7HMjmp1xan
Get Your Roll On,Big Tymers,1kShldXac1c08HSApMNliA,0.783,0.708,7,-7.776,1,0.178,0.0177,0.00187,0.0792,0.469,177.825,spotify:track:1kShldXac1c08HSApMNliA,https://api.spotify.com/v1/tracks/1kShldXac1c08HSApMNliA,242667,nothot,https://open.spotify.com/track/1kShldXac1c08HSApMNliA
The Prize,Soltero,3qQa6r0wdrpOCZ2nKARSpE,0.524,0.714,6,-5.232,0,0.0386,0.0138,1.74e-05,0.109,0.831,131.808,spotify:track:3qQa6r0wdrpOCZ2nKARSpE,https://api.spotify.com/v1/tracks/3qQa6r0wdrpOCZ2nKARSpE,205373,nothot,https://open.spotify.com/track/3qQa6r0wdrpOCZ2nKARSpE
Just Dance,"Lady GaGa, Kardinal Offishall",2iXpTVBGU5rKUGHork80WR,0.864,0.771,1,-3.299,0,0.0518,0.0206,0.0,0.0866,0.802,119.003,spotify:track:2iXpTVBGU5rKUGHork80WR,https://api.spotify.com/v1/tracks/2iXpTVBGU5rKUGHork80WR,258853,nothot,https://open.spotify.com/track/2iXpTVBGU5rKUGHork80WR
The Waiting,Tom Petty And The Heartbreakers,4ZA0EXmjnZIYguEMf0Mc88,0.565,0.923,2,-4.535,1,0.0316,0.0357,0.0,0.354,0.722,119.971,spotify:track:4ZA0EXmjnZIYguEMf0Mc88,https://api.spotify.com/v1/tracks/4ZA0EXmjnZIYguEMf0Mc88,238493,nothot,https://open.spotify.com/track/4ZA0EXmjnZIYguEMf0Mc88
Father Of Mine,Everclear,5TMikeBJoTfaoCevpx4hIm,0.567,0.94,1,-5.401,1,0.0411,0.000431,4.96e-05,0.0778,0.739,97.095,spotify:track:5TMikeBJoTfaoCevpx4hIm,https://api.spotify.com/v1/tracks/5TMikeBJoTfaoCevpx4hIm,231400,nothot,https://open.spotify.com/track/5TMikeBJoTfaoCevpx4hIm
Bolinha De Papel,João Gilberto,55Z891T5Cw5eTzILCgWqci,0.614,0.361,5,-14.862,0,0.0871,0.688,0.0,0.0963,0.965,169.988,spotify:track:55Z891T5Cw5eTzILCgWqci,https://api.spotify.com/v1/tracks/55Z891T5Cw5eTzILCgWqci,75391,nothot,https://open.spotify.com/track/55Z891T5Cw5eTzILCgWqci
Yo Tomo,Bersuit Vergarabat,0WPrETSAWRtG3UucoDGFFO,0.711,0.818,9,-6.146,1,0.0279,0.0405,4.13e-06,0.268,0.964,109.996,spotify:track:0WPrETSAWRtG3UucoDGFFO,https://api.spotify.com/v1/tracks/0WPrETSAWRtG3UucoDGFFO,212560,nothot,https://open.spotify.com/track/0WPrETSAWRtG3UucoDGFFO
Pupilas Lejanas,Los Pericos,7gcHYsHSnYP0xRckT3BIGz,0.683,0.55,3,-7.798,1,0.032,0.174,0.0,0.168,0.954,75.016,spotify:track:7gcHYsHSnYP0xRckT3BIGz,https://api.spotify.com/v1/tracks/7gcHYsHSnYP0xRckT3BIGz,234720,nothot,https://open.spotify.com/track/7gcHYsHSnYP0xRckT3BIGz
Ready to Flow 2008,Mike Nero,1KpZEaFTuLKvws8w9Zgnu1,0.609,0.529,0,-9.818,0,0.0395,0.00317,0.927,0.0838,0.159,137.96,spotify:track:1KpZEaFTuLKvws8w9Zgnu1,https://api.spotify.com/v1/tracks/1KpZEaFTuLKvws8w9Zgnu1,201784,nothot,https://open.spotify.com/track/1KpZEaFTuLKvws8w9Zgnu1
Happiness Is Overrated,The Airborne Toxic Event,2nffbnYTOiha2BNZyK70ey,0.366,0.78,9,-3.457,1,0.0587,0.0136,0.0,0.0645,0.31,115.772,spotify:track:2nffbnYTOiha2BNZyK70ey,https://api.spotify.com/v1/tracks/2nffbnYTOiha2BNZyK70ey,191533,nothot,https://open.spotify.com/track/2nffbnYTOiha2BNZyK70ey
Pas De Cheval [Live In Chicago],Panic At The Disco,5vVyyb0t7HERUIq5tjqIg5,0.457,0.937,4,-3.774,1,0.067,0.00847,1.7e-06,0.43,0.423,131.007,spotify:track:5vVyyb0t7HERUIq5tjqIg5,https://api.spotify.com/v1/tracks/5vVyyb0t7HERUIq5tjqIg5,168547,nothot,https://open.spotify.com/track/5vVyyb0t7HERUIq5tjqIg5
Yes,Coldplay,04zfFfRMXegKi4mMkGMeze,0.162,0.807,6,-6.277,1,0.0538,0.00884,0.358,0.187,0.227,161.577,spotify:track:04zfFfRMXegKi4mMkGMeze,https://api.spotify.com/v1/tracks/04zfFfRMXegKi4mMkGMeze,426653,nothot,https://open.spotify.com/track/04zfFfRMXegKi4mMkGMeze
Everybody Loves Me,OneRepublic,0Q0Vl9fKJF5MDxfVKbD78e,0.578,0.907,4,-4.869,1,0.0895,0.0229,0.0,0.557,0.66,170.04,spotify:track:0Q0Vl9fKJF5MDxfVKbD78e,https://api.spotify.com/v1/tracks/0Q0Vl9fKJF5MDxfVKbD78e,214400,nothot,https://open.spotify.com/track/0Q0Vl9fKJF5MDxfVKbD78e
You Picked Me,A Fine Frenzy,7CVSvz7dbVKLzFGYgD0x1c,0.507,0.756,0,-3.407,1,0.0335,0.495,0.000517,0.199,0.315,118.605,spotify:track:7CVSvz7dbVKLzFGYgD0x1c,https://api.spotify.com/v1/tracks/7CVSvz7dbVKLzFGYgD0x1c,263133,nothot,https://open.spotify.com/track/7CVSvz7dbVKLzFGYgD0x1c
We Dont Care,Kanye West,0IW0qaeyxL5Et4UG2MrJKB,0.595,0.754,11,-5.827,0,0.181,0.0142,0.0,0.247,0.647,83.155,spotify:track:0IW0qaeyxL5Et4UG2MrJKB,https://api.spotify.com/v1/tracks/0IW0qaeyxL5Et4UG2MrJKB,239880,nothot,https://open.spotify.com/track/0IW0qaeyxL5Et4UG2MrJKB
Leave The Bourbon On The Shelf,The Killers,0Of7QOxHibUJW7q0YFBJVC,0.285,0.867,1,-5.595,1,0.0963,0.113,0.0,0.35,0.429,175.929,spotify:track:0Of7QOxHibUJW7q0YFBJVC,https://api.spotify.com/v1/tracks/0Of7QOxHibUJW7q0YFBJVC,218493,nothot,https://open.spotify.com/track/0Of7QOxHibUJW7q0YFBJVC
Timebomb,The Whitest Boy Alive,40Y5xvTNuwuUFMlTLip8y7,0.773,0.667,11,-7.56,0,0.0444,0.0266,0.794,0.138,0.8,119.694,spotify:track:40Y5xvTNuwuUFMlTLip8y7,https://api.spotify.com/v1/tracks/40Y5xvTNuwuUFMlTLip8y7,224013,nothot,https://open.spotify.com/track/40Y5xvTNuwuUFMlTLip8y7
She Dont Have To Know,John Legend,0NnigMS2Kr2eHTVI7QeMlS,0.621,0.663,5,-7.605,1,0.142,0.247,1.04e-05,0.452,0.527,87.625,spotify:track:0NnigMS2Kr2eHTVI7QeMlS,https://api.spotify.com/v1/tracks/0NnigMS2Kr2eHTVI7QeMlS,292133,nothot,https://open.spotify.com/track/0NnigMS2Kr2eHTVI7QeMlS
Dial Me Up,Lange,71KP7pujle8KiFfU5IIszU,0.701,0.807,1,-10.368,1,0.0591,6.33e-05,0.873,0.264,0.525,128.01,spotify:track:71KP7pujle8KiFfU5IIszU,https://api.spotify.com/v1/tracks/71KP7pujle8KiFfU5IIszU,395560,nothot,https://open.spotify.com/track/71KP7pujle8KiFfU5IIszU
Down The Line,José González,4Va9CPqYeBvKmxLYse2kXK,0.523,0.756,2,-5.855,0,0.0326,0.409,0.376,0.173,0.597,148.442,spotify:track:4Va9CPqYeBvKmxLYse2kXK,https://api.spotify.com/v1/tracks/4Va9CPqYeBvKmxLYse2kXK,190827,nothot,https://open.spotify.com/track/4Va9CPqYeBvKmxLYse2kXK
Pap Smear,Crystal Castles,2RuNFmIS9tzrEMRBeVFt5c,0.59,0.844,11,-4.198,0,0.0459,0.00012,0.00017,0.339,0.794,121.978,spotify:track:2RuNFmIS9tzrEMRBeVFt5c,https://api.spotify.com/v1/tracks/2RuNFmIS9tzrEMRBeVFt5c,221093,nothot,https://open.spotify.com/track/2RuNFmIS9tzrEMRBeVFt5c
Even In My Dreams,Afro Celt Sound System,1cgPZXveIzJXhEIlKpkqdX,0.646,0.876,6,-8.312,0,0.0399,0.0418,0.436,0.136,0.73,146.002,spotify:track:1cgPZXveIzJXhEIlKpkqdX,https://api.spotify.com/v1/tracks/1cgPZXveIzJXhEIlKpkqdX,424973,nothot,https://open.spotify.com/track/1cgPZXveIzJXhEIlKpkqdX
Flesh For Fantasy,Billy Idol,5NJvgtVjLTTogjFcrOIZYN,0.66,0.751,9,-6.333,1,0.108,0.131,0.000196,0.11,0.563,94.491,spotify:track:5NJvgtVjLTTogjFcrOIZYN,https://api.spotify.com/v1/tracks/5NJvgtVjLTTogjFcrOIZYN,278280,nothot,https://open.spotify.com/track/5NJvgtVjLTTogjFcrOIZYN
